"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000003","Redcar and Cleveland","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","352.3437","323.1981","383.3849","307.2483","401.807","555","137175","","No significant change","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000008","Devon","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","351.9609","340.4346","363.7738","333.9201","370.6639","3,625","826319","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000014","York","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","351.2269","325.5779","378.3527","311.4577","394.4008","700","204551","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000024","North Somerset","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","350.8581","328.1207","374.7454","315.5327","388.8354","900","219145","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000028","Staffordshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","348.4993","336.8993","360.395","330.3465","367.3354","3,450","886284","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000030","Swindon","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","346.19","321.434","372.3391","307.791","387.8008","730","235657","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000054","Wiltshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","343.1516","328.1672","358.6416","319.7587","367.712","1,990","515885","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000002","Middlesbrough","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","339.7537","308.6517","373.1304","291.7408","393.0051","440","148285","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000013","Gloucestershire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","337.938","324.581","351.7018","317.0658","359.7498","2,430","652409","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000025","South Gloucestershire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","337.2249","316.2563","359.2133","304.6296","372.1726","970","294765","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000049","Cheshire East","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","335.4951","318.8772","352.7509","309.5869","362.876","1,545","406527","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000031","Warwickshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","335.3041","321.2049","349.861","313.285","358.3804","2,145","607604","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E09000020","Kensington and Chelsea","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","334.9106","302.7467","369.5304","285.3032","390.1724","405","146154","","No significant change","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E09000007","Camden","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","330.474","301.5484","361.3963","285.7693","379.7781","495","218049","","No significant change","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E08000031","Wolverhampton","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","327.6587","304.9808","351.5724","292.4653","365.7018","780","267651","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000024","Nottinghamshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","325.6729","313.96","337.7097","307.3549","344.7392","2,940","834822","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E08000036","Wakefield","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","324.4994","305.9871","343.8354","295.6883","355.2112","1,155","357729","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000046","Isle of Wight","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","322.1246","296.8252","348.9635","282.9337","364.8637","630","140794","","No significant change","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000018","Nottingham","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","321.1065","297.7498","345.7954","284.8858","360.3985","715","328513","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000019","Lincolnshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","319.7584","308.0832","331.7599","301.5009","338.7697","2,880","775524","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E08000021","Newcastle upon Tyne","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","319.6415","297.53","342.9578","285.3272","356.7342","780","307565","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000043","Brighton and Hove","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","318.1699","295.1046","342.5422","282.3974","356.9558","720","277965","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E08000029","Solihull","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","317.5928","294.9907","341.4579","282.5308","355.5668","740","217678","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000011","East Sussex","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","315.8345","302.5522","329.5434","295.089","337.5651","2,190","550720","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E08000035","Leeds","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","311.1044","298.0236","324.6105","290.6759","332.515","2,140","822483","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000032","West Sussex","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","310.2947","299.4867","321.3908","293.3871","327.868","3,160","892336","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E08000009","Trafford","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","308.6837","286.0152","332.6661","273.5397","346.8569","690","236301","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000016","Kent","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","303.7588","295.3952","312.2986","290.6537","317.2712","5,030","1593191","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000015","Hertfordshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","300.6316","290.5216","311.0026","284.8119","317.0543","3,365","1204588","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000018","Leicestershire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","299.1463","286.9838","311.6905","280.1458","319.0284","2,290","722155","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000017","Rutland","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","298.3169","251.93","350.6877","227.8007","382.5635","150","41151","","No significant change","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E09000022","Lambeth","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","296.2837","271.0355","323.1604","257.2125","339.1074","560","316812","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000045","Southampton","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","293.5857","269.6934","319.0189","256.6128","334.1094","560","252689","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000034","Worcestershire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","293.2974","280.6214","306.396","273.5059","314.0647","2,035","609216","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000021","Stoke-on-Trent","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","291.5868","270.1987","314.2155","258.4283","327.6055","690","259965","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E09000028","Southwark","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","288.8648","262.8945","316.5963","248.714","333.0733","510","311913","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000025","Oxfordshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","282.5307","270.1765","295.3031","263.2445","302.7825","1,975","738276","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000014","Hampshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","275.8607","267.6858","284.2207","263.0573","289.092","4,355","1416808","<span class=""tooltipValueNote"">* Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust</span>","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000044","Portsmouth","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","265.7081","241.833","291.2955","228.8368","306.5229","460","208420","","No significant change","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E08000026","Coventry","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","262.6649","243.9089","282.4755","233.5723","294.1891","735","355600","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000037","West Berkshire","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","242.114","219.2042","266.764","206.7757","281.4593","410","162215","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000022","Bath and North East Somerset","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","233.5334","212.3846","256.211","200.8778","269.7101","450","195618","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000038","Reading","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","217.7969","192.4558","245.5098","178.8998","262.1488","275","174820","","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000041","Wokingham","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","201.17","180.3484","223.7274","169.1191","237.2157","345","180967","<span class=""tooltipValueNote"">* Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust</span>","Decreasing and getting better","Better","Better","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000036","Bracknell Forest","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","","","","116.4693","191.1956","<div class=""no-data"">-</div>","","<span class=""tooltipValueNote"">* Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust</span>","Decreasing and getting better","Not compared","Not compared","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000060","Buckinghamshire UA","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","","","","285.8558","332.1605","<div class=""no-data"">-</div>","","<span class=""tooltipValueNote"">* Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust</span>","Decreasing and getting better","Not compared","Not compared","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E09000001","City of London","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","","","","","","<div class=""no-data"">-</div>","","<span class=""tooltipValueNote"">* Value for Hackney and City of London combined</span>","Cannot be calculated","Not compared","Not compared","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000053","Isles of Scilly","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","","","","","","<div class=""no-data"">-</div>","","<span class=""tooltipValueNote"">* Value for Cornwall and Isles of Scilly combined</span>","Cannot be calculated","Not compared","Not compared","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000039","Slough","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","","","","183.1279","282.3246","<div class=""no-data"">-</div>","","<span class=""tooltipValueNote"">* Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust</span>","No significant change","Not compared","Not compared","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E10000030","Surrey","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","","","","304.0677","336.0377","<div class=""no-data"">-</div>","","<span class=""tooltipValueNote"">* Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust</span>","Decreasing and getting better","Not compared","Not compared","20220000","","","1y"
"90988","Hospital admissions due to coronary heart disease","E92000001","England","E06000040","Windsor and Maidenhead","Upper tier local authorities (post 4/23)","Persons","All ages","","","2022/23","","","","107.4171","166.3927","<div class=""no-data"">-</div>","","<span class=""tooltipValueNote"">* Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust</span>","Decreasing and getting better","Not compared","Not compared","20220000","","","1y"
